"MACHINE_ALERT_DETAIL_ID","MACHINE_ALERT_ID","MACHINE_EVENT_DETAIL_ID","MACHINE_EVENT_ID","BYTES_READ","BYTES_WRITTEN","PROTOCOL_TYPE","LOCAL_PORT","REMOTE_PORT","DNS_HOSTNAME","NETWORK_ADDRESS","DEST_REMOVABLE","DEST_DRIVE_TYPE","DEST_FILE_NAME","DEST_FILE_DIRECTORY","SRC_DRIVE_TYPE","SRC_FILE_NAME","SRC_FILE_DIRECTORY","PRINTER_NAME","PRINTER_JOBNAME","SRC_DRIVE_NAME","DEST_DRIVE_NAME","PROTOCOL_NAME","OUTBOUND_NAME","EVENT_SUBTYPE","FILE_SIZE","FILE_SIZE_KB","RECIPIENT_EMAIL_ADDRESS","RECIPIENT_TYPE","RECIPIENT_TYPE_NAME","SRC_FILE_ENCRYPTION","SRC_ENCRYPTION_NAME","DEST_FILE_ENCRYPTION","DEST_ENCRYPTION_NAME","HAS_SRC_CLASSIFICATION","HAS_DEST_CLASSIFICATION","SRC_FILE_ID","DEST_FILE_ID","URL_PATH","SRC_NETWORK_ADDRESS","SRC_DNS_HOSTNAME","ADE_OBJECT_TYPE","DR_PRODUCT_TYPE","DR_PRODUCT_NAME","DR_EVENT_TYPE","DR_EVENT_NAME","DR_USER_NAME","DR_SERVER_NAME","WAS_SRC_FILE_CAPTURED","WAS_DEST_FILE_CAPTURED","WAS_SCREEN_CAPTURED","SRC_DEVICE_DESCRIPTION_ID","DEST_DEVICE_DESCRIPTION_ID","WAS_PKI_AUTH","GID","EMAIL_ADDRESS","WAS_SMIME_ENCRYPTED","WAS_SMIME_SIGNED","DEVICE_TYPE","DEVICE_ID","REG_SRC_PATH","REG_DEST_PATH","REG_VALUE_TYPE","REG_VALUE","REG_VALUE_NAME","REG_EVENT_NAME","HOOKED_MODULE_NAME","HOOKED_FUNCTION_NAME","HOOKED_OWNER_MODULE","HOOKED_ADDRESS","WAS_DLL_LOADED_RT","WAS_DLL_LOADED_AI","WAS_DLL_LOADED_UI","WAS_DLL_LOADED_RF","DNS_QUESTION","SRC_CLASS_POLICIES","DEST_CLASS_POLICIES","SRC_CLASS_RULES","DEST_CLASS_RULES","SRC_CLASS_TAGS","DEST_CLASS_TAGS","HAS_SRC_SAMPLE_MATCH","HAS_DEST_SAMPLE_MATCH"
"D14F4487-F599-45F0-AE17-DC3882B0D0B2","96FAF038-5FCE-11F1-A6BE-806E6F6E6963","01B51732-ABC7-102D-9A91-806E7FDE72E8","01B51B1C-ABC7-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/ces/v1/telemetry/intake?ddsource=csp-report&dd-api-key=dummy-token","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"59E111C2-E6CC-4D0D-815B-56D2F7074F43","96FAF039-5FCE-11F1-A6BE-806E6F6E6963","C7814A86-5FFC-11F1-A6BE-4889E7C2D967","0EE8DB2A-ABC7-102D-DA89-806E7F1E42F6","0","0","","","","","","False","7","chrome legacy window","Unsaved Document","0","","","","","Unknown","None","","Inbound","","0","0 KB","","","","0","","0","","0","0","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","","","","","","","","","","","False","False","0","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"8B1F82F0-0076-4718-AFC3-05848DCA849C","96FAF03B-5FCE-11F1-A6BE-806E6F6E6963","0CD98117-ABC7-102D-9A91-806E7FDE72E8","0CD98501-ABC7-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/backend-api/f/conversation/prepare?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"E21FA79B-F3C2-424E-8A3D-4BC7C5E9EC25","96FAF03D-5FCE-11F1-A6BE-806E6F6E6963","0D00F541-ABC7-102D-9A91-806E7FDE72E8","0D00F8AB-ABC7-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/backend-api/sentinel/sdk.js?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"AB203702-E904-4C20-AA25-93C855C4DD8D","96FAF03F-5FCE-11F1-A6BE-806E6F6E6963","0ADCD732-ABC7-102D-9A91-806E7FDE72E8","0ADCDB1C-ABC7-102D-9A91-806E7FDE72E8","0","0","8","58212","53","dns.google","8.8.8.8","False","7","","","7","","","","","None","None","DNS","Outbound","6","0","0 KB","","","","","","","","0","0","","","","172.16.1.17","","","","","6","Delete","","","False","False","0","","","False","","","False","False","","","","","","","Query Value","","","","","","False","False","False","False","chatgpt.com","","","","","","","False","False"
"2C50ADDE-71E4-4C90-BBF6-DC4CDCBE0FB8","96FAF041-5FCE-11F1-A6BE-806E6F6E6963","0B15122E-ABC7-102D-9A91-806E7FDE72E8","0B151618-ABC7-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/ces/v1/rgstr?k=client-nb0qtylzuy2tcmn5s5ncnuibcjncjrvit0izfm7gqst&st=javascript-client&sv=3.32.6&t=1780567505179&sid=3977c925-4b13-4f91-84c9-92663a1fbe22&ec=48&gz=1","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"2057FFC3-CC10-424E-8962-455AE9CA2BA6","96FAF043-5FCE-11F1-A6BE-806E6F6E6963","0937D51B-ABC7-102D-9A91-806E7FDE72E8","0937D905-ABC7-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/ces/v1/telemetry/intake?ddforward=%2fapi%2fv2%2flogs%3fddsource%3dbrowser%26dd-api-key%3dpub1f79f8ac903a5872ae5f53026d20a77c%26dd-evp-origin-version%3d6.22.0%26dd-evp-origin%3dbrowser%26dd-request-id%3d5715c005-a25b-49db-824f-af87c4f81e7d","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"E5E1DDEF-E2D7-4501-9017-B83E7D539B4A","96FAF045-5FCE-11F1-A6BE-806E6F6E6963","30D81EB0-ABC7-102D-9A91-806E7FDE72E8","30D8029A-ABC7-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/backend-api/sentinel/ping?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"FBB5192D-E788-4B4C-A121-5867D15543F3","96FAF049-5FCE-11F1-A6BE-806E6F6E6963","245D3E68-ABC7-102D-9A91-806E7FDE72E8","245D2252-ABC7-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/ces/v1/m?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"E1B3CC6D-A4AA-4F05-9445-8FC937F438DD","96FAF04D-5FCE-11F1-A6BE-806E6F6E6963","7CEF9327-ABC7-102D-9A91-806E7FDE72E8","7CEF9711-ABC7-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/backend-api/sentinel/ping?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"E326D02F-E0CA-4164-B5A5-A7A34EF35B6A","96FAF04F-5FCE-11F1-A6BE-806E6F6E6963","DEB8020F-ABC4-102D-9A91-806E7FDE72E8","DEB80679-ABC4-102D-9A91-806E7FDE72E8","0","0","8","58811","53","dns.google","8.8.8.8","False","7","","","7","","","","","None","None","DNS","Outbound","6","0","0 KB","","","","","","","","0","0","","","","172.16.1.17","","","","","6","Delete","","","False","False","0","","","False","","","False","False","","","","","","","Query Value","","","","","","False","False","False","False","chatgpt.com","","","","","","","False","False"
"8F7C8662-009A-433B-B100-2A100173DBF5","96FAF051-5FCE-11F1-A6BE-806E6F6E6963","DEB99E25-ABC4-102D-9A91-806E7FDE72E8","DEB9820F-ABC4-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/backend-api/sentinel/ping?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"D4F5CC94-0580-4A8C-85D0-FDD54E07E692","96FAF056-5FCE-11F1-A6BE-806E6F6E6963","CAADE6B4-ABC4-102D-9A91-806E7FDE72E8","CAADEA9E-ABC4-102D-9A91-806E7FDE72E8","0","0","7","62704","443","dlptest.com","35.209.95.242","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://dlptest.com/?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"B7E792ED-CF29-445D-B8ED-EDF2AD2EF9C8","96FAF05D-5FCE-11F1-A6BE-806E6F6E6963","FEA94217-ABC4-102D-9A91-806E7FDE72E8","FEA94601-ABC4-102D-9A91-806E7FDE72E8","0","0","7","62704","443","dlptest.com","35.209.95.242","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://dlptest.com/wp-admin/admin-ajax.php?action=wp_dark_mode_update_visitor&_wpnonce=6429b060c2","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"1D407223-2C0A-4978-BEC7-E4BEEBCEE1CE","96FAF05E-5FCE-11F1-A6BE-806E6F6E6963","9908BB43-5FFD-11F1-A6BE-4889E7C2D967","FE2880F0-ABC4-102D-DA89-806E7F1E42F6","84","84","7","62704","443","dlptest.com","35.209.95.242","False","4","testtest.txt","https://dlptest.com/","3","testtest.txt","c:\users\whdud\downloads\","","testtest.txt","Fixed","Remote","HTTP","Outbound","","84","1 KB","","","","0","","0","","0","0","EB6F7932-D81D-BC42-3279-6FEB1DD842BC","00000000-0000-0000-0000-000000000000","","127.0.0.1","","","","","","","","","False","False","0","f639c96f-418a-d7fd-4720-cf7db02465fa","00000000-0000-0000-0000-000000000000","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"2113AEBC-45B2-40EA-B6AE-26C9F6E7B6BC","96FAF062-5FCE-11F1-A6BE-806E6F6E6963","FD9C68AE-ABC4-102D-9A91-806E7FDE72E8","FD9C6C98-ABC4-102D-9A91-806E7FDE72E8","0","0","7","62704","443","dlptest.com","35.209.95.242","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://dlptest.com/https-post/?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"88B4E562-FF68-4B32-A1F9-ED896FE1269D","96FAF063-5FCE-11F1-A6BE-806E6F6E6963","FAC058D4-ABC4-102D-9A91-806E7FDE72E8","FAC05C3E-ABC4-102D-9A91-806E7FDE72E8","0","0","8","63995","53","dns.google","8.8.8.8","False","7","","","7","","","","","None","None","DNS","Outbound","6","0","0 KB","","","","","","","","0","0","","","","172.16.1.17","","","","","6","Delete","","","False","False","0","","","False","","","False","False","","","","","","","Query Value","","","","","","False","False","False","False","dlptest.com","","","","","","","False","False"
"6FB1533B-550B-4EB7-8E20-5DC6486DC9F3","96FAEFE4-5FCE-11F1-A6BE-806E6F6E6963","AA1D98EC-ABC6-102D-9A91-806E7FDE72E8","AA1D9CD6-ABC6-102D-9A91-806E7FDE72E8","0","0","8","61229","53","dns.google","8.8.8.8","False","7","","","7","","","","","None","None","DNS","Outbound","6","0","0 KB","","","","","","","","0","0","","","","172.16.1.17","","","","","6","Delete","","","False","False","0","","","False","","","False","False","","","","","","","Query Value","","","","","","False","False","False","False","cdn.openai.com","","","","","","","False","False"
"502BC6B7-78BB-4E1D-822E-57DD3C9CE8D7","96FAEFE6-5FCE-11F1-A6BE-806E6F6E6963","AA112584-ABC6-102D-9A91-806E7FDE72E8","AA1129EE-ABC6-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"3E560E46-25B0-4EC7-B8E4-05354FA051F2","96FAEFEA-5FCE-11F1-A6BE-806E6F6E6963","C3934285-ABC6-102D-9A91-806E7FDE72E8","C39346EF-ABC6-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/ces/v1/telemetry/intake?ddsource=csp-report&dd-api-key=dummy-token","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"6996AC3A-F5B9-48EA-903F-F31A49DBF679","96FAEFEE-5FCE-11F1-A6BE-806E6F6E6963","F76DFEED-ABC6-102D-9A91-806E7FDE72E8","F76DE2D7-ABC6-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/ces/v1/rgstr?k=client-nb0qtylzuy2tcmn5s5ncnuibcjncjrvit0izfm7gqst&st=javascript-client&sv=3.32.6&t=1780566974444&sid=d96c7aea-acbe-4aa2-9ac9-993b1afc619a&ec=10&gz=1","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"6B1960AD-6238-41D5-88F1-28431F180E1A","96FAEFF0-5FCE-11F1-A6BE-806E6F6E6963","12B01156-ABC6-102D-9A91-806E7FDE72E8","12B01540-ABC6-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/cdn/assets/639d2afb-abkzsl96h2akmubo.js?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"F1E07DCB-8B13-4273-A733-B9EDDB662D51","96FAEFF1-5FCE-11F1-A6BE-806E6F6E6963","AF844F02-5FFB-11F1-A6BE-4889E7C2D967","1CD4F71E-ABC6-102D-DA89-806E7F1E42F6","0","0","","","","","","False","4","chatgpt.com","https://","0","","","","","Unknown","Remote","","Inbound","","0","0 KB","","","","0","","0","","0","0","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","","","","","","","","","","","False","False","0","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"46DA4220-7F1A-4CC1-B558-405EF47DCDB9","96FAEFF7-5FCE-11F1-A6BE-806E6F6E6963","1C1B7E6E-ABC6-102D-9A91-806E7FDE72E8","1C1B6258-ABC6-102D-9A91-806E7FDE72E8","0","0","8","57654","53","dns.google","8.8.8.8","False","7","","","7","","","","","None","None","DNS","Outbound","6","0","0 KB","","","","","","","","0","0","","","","172.16.1.17","","","","","6","Delete","","","False","False","0","","","False","","","False","False","","","","","","","Query Value","","","","","","False","False","False","False","files09.oaiusercontent.com","","","","","","","False","False"
"69AE3487-2CCC-4850-943D-3416A7F1D440","96FAEFF9-5FCE-11F1-A6BE-806E6F6E6963","1AFF50DB-ABC6-102D-9A91-806E7FDE72E8","1AFF54C5-ABC6-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/backend-anon/files/download/file-tr2hboxwrieetvwjtp6xz3?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"416B3C87-4854-4DE9-B91D-3480F21DCBBA","96FAEFFB-5FCE-11F1-A6BE-806E6F6E6963","190F6424-ABC6-102D-9A91-806E7FDE72E8","190F680E-ABC6-102D-9A91-806E7FDE72E8","0","0","7","60382","443","chatgpt.com","172.64.155.209","False","7","","","7","","","","","None","None","HTTP","Outbound","","0","0 KB","","","","","","","","0","0","","","http://chatgpt.com/backend-api/sentinel/sdk.js?","127.0.0.1","","","","","","","","","False","False","0","","","False","","","False","False","","","","","","","","","","","","","False","False","False","False","","","","","","","","False","False"
"60FD3E45-830B-4E9C-8A57-AC8F160CCCC2","96FAEFFD-5FCE-11F1-A6BE-806E6F6E6963","06DD6B35-ABC6-102D-9A91-806E7FDE72E8","06DD6F1F-ABC6-102D-9A91-806E7FDE72E8","0","0","8","50020","53","dns.google","8.8.8.8","False","7","","","7","","","","","None","None","DNS","Outbound","6","0","0 KB","","","","","","","","0","0","","","","172.16.1.17","","","","","6","Delete","","","False","False","0","","","False","","","False","False","","","","","","","Query Value","","","","","","False","False","False","False","chatgpt.com","","","","","","","False","False"
